Fecha,Producto,Volumen_Hoy,Volumen_7Dias,Precio_Ayer,Precio_7Dias,Precio_Hoy_Kg
2020-01-23,AGUAJE,9,11,25.75,25.79,25.75
2020-01-23,AGUAYMANTO,2,2,4.15,4.26,4.15
2020-01-23,ALBARICOQUE,6,4,3.3,3.16,3.28
2020-01-23,ARÁNDANO,3,3,5.25,5.11,4.75
2020-01-23,CAIMITO (SELVA),5,5,36.75,37.54,36.75
2020-01-23,CAMU CAMU,1,1,8.25,8.07,8.25
2020-01-23,CARAMBOLA,12,12,18.5,19.0,17.75
2020-01-23,CHIRIMOYA CRIOLLA O HUAYCO,2,2,4.58,4.57,4.53
2020-01-23,CHIRIMOYA CUMBE,12,15,4.65,4.71,4.68
2020-01-23,CIRUELA NECTARINA (IMPORTADA),7,8,56.75,56.36,55.75
2020-01-23,CIRUELA ROJA/CRIOLLA,24,29,28.5,28.11,28.75
2020-01-23,CIRUELA SANTA ROSA/NACIONAL,14,12,35.25,35.39,35.25
2020-01-23,COCO,10,14,1.58,1.6,1.65
2020-01-23,COCONA,11,10,28.75,30.86,27.75
2020-01-23,FRESA AROMA,7,6,2.88,2.96,2.93
2020-01-23,FRESA SAN ANDREAS,28,37,2.93,2.99,2.93
2020-01-23,GRANADA,8,7,42.25,44.21,41.75
2020-01-23,GRANADILLA (COSTA),4,6,26.5,27.5,26.25
2020-01-23,GRANADILLA (SELVA),31,29,40.0,39.61,39.25
2020-01-23,GUANABANA (COSTA),4,5,4.65,4.73,4.58
2020-01-23,GUANABANA (SELVA),4,8,5.18,5.15,5.08
2020-01-23,HIGO MADURO,7,8,36.75,37.04,36.75
2020-01-23,KIWI IMPORTADO CHILENO,6,6,86.25,86.25,86.5
2020-01-23,LIMA DULCE,3,5,3.08,3.11,3.0
2020-01-23,LIMON DULCE - SELVA,10,8,32.5,33.21,32.25
2020-01-23,LUCUMA BELTRAN,2,2,4.48,4.54,4.48
2020-01-23,LUCUMA DE SEDA,7,7,4.28,4.41,4.35
2020-01-23,LULO,5,4,27.75,28.33,27.75
2020-01-23,MAMEY,7,6,3.38,3.33,3.38
2020-01-23,MANDARINA MALVACEA,8,5,3.08,3.18,3.13
2020-01-23,MANDARINA SATSUMA,70,101,2.85,2.85,2.73
2020-01-23,MANDARINA TANGERINA,13,33,18.75,18.96,18.75
2020-01-23,MANGO CRIOLLO,13,7,1.6,1.63,1.55
2020-01-23,MANGO EDWARD,63,70,22.25,21.25,22.5
2020-01-23,MANGO HADEN /HAYDE,60,56,1.28,1.24,1.28
2020-01-23,MANGO KAFRO,37,37,17.75,17.57,17.75
2020-01-23,MANGO KENT,32,44,1.33,1.27,1.33
2020-01-23,MANGO PICO DE LORO,7,7,22.75,22.25,22.75
2020-01-23,MANGO ROSADO,10,13,23.75,24.04,23.75
2020-01-23,MANZANA CTE/PARA AGUA,20,25,22.25,22.71,22.5
2020-01-23,MANZANA DELICIA,47,84,46.75,46.61,47.75
2020-01-23,MANZANA GOLDEN,7,7,2.28,2.31,2.25
2020-01-23,MANZANA IMPORTADA,11,16,93.75,95.61,95.5
2020-01-23,MANZANA ISRAEL,37,54,1.03,0.99,1.05
2020-01-23,MANZANA WINTER,12,13,43.75,44.0,43.75
2020-01-23,MARACUYA,16,20,2.78,2.71,2.75
2020-01-23,MELOCOTON BLANQUILLO,17,21,43.5,44.36,43.5
2020-01-23,MELOCOTON DURAZNO HUAYCO,21,31,44.25,45.36,43.25
2020-01-23,MELON COQUITO,25,52,10.25,11.25,9.5
2020-01-23,MELON ESMERALDA,24,8,15.5,15.89,15.5
2020-01-23,MEMBRILLO CRIOLLO,11,14,2.28,2.32,2.28
2020-01-23,MEMBRILLO SERRANO,18,21,56.75,56.57,56.75
2020-01-23,NARANJA PRIMAVERA,18,22,1.58,1.56,1.55
2020-01-23,NARANJA TANGELO SELVA,65,88,36.5,36.36,36.25
2020-01-23,NARANJA VALENCIA,176,172,25.75,26.07,25.25
2020-01-23,NARANJA WASHINGTON NAVAL,11,15,2.78,2.74,2.78
2020-01-23,NONI,5,6,1.78,1.83,1.83
2020-01-23,PACAE DE SEDA,3,3,4.58,4.48,4.55
2020-01-23,PALTA CRIOLLA,8,16,18.5,18.89,18.5
2020-01-23,PALTA FUERTE,35,46,4.78,4.99,4.73
2020-01-23,PALTA HALL,8,15,18.75,18.96,19.25
2020-01-23,PALTA HASS,6,6,4.68,4.69,4.65
2020-01-23,PALTA LINDA,5,10,27.5,27.43,28.25
2020-01-23,PAPAYA (COSTA),7,11,21.0,22.14,19.75
2020-01-23,PAPAYA (SELVA),136,184,22.25,23.64,21.25
2020-01-23,PEPINO RAYADO O MELON,36,78,1.35,1.32,1.38
2020-01-23,PERA AGUA CRIOLLA,19,21,28.75,28.75,28.5
2020-01-23,PERA AGUA ITALIANA,12,21,32.25,34.64,31.75
2020-01-23,PERA AGUA PACKAM IMPORTADO,13,14,84.25,83.32,81.5
2020-01-23,PITAHAYA,7,8,13.75,14.46,13.75
2020-01-23,PIÑA CRIOLLA (SELVA),51,52,17.25,16.36,17.25
2020-01-23,PIÑA GOLDEN,73,75,27.75,27.04,27.75
2020-01-23,PIÑA HAWAIANA,59,57,1.65,1.64,1.63
2020-01-23,PLATANO BELLACO,82,35,56.5,56.79,56.5
2020-01-23,PLATANO BIZCOCHO,97,53,15.5,15.0,15.75
2020-01-23,PLATANO ISLA,78,109,41.75,41.32,42.75
2020-01-23,PLATANO MANZANO,14,22,17.5,17.07,17.75
2020-01-23,PLATANO MORADO,8,11,28.5,28.14,29.25
2020-01-23,PLATANO PALILLO,70,45,56.75,56.46,56.5
2020-01-23,PLATANO SEDA (SELVA),17,35,30.75,29.86,31.25
2020-01-23,PLATANO SEDA CONGO,42,101,31.75,31.21,31.75
2020-01-23,SANDIA,70,109,0.85,0.85,0.85
2020-01-23,TAMARINDO (CON CASCARA),1,1,4.5,4.6,4.4
2020-01-23,TORONJA COSTA,19,20,27.75,27.14,26.75
2020-01-23,TORONJA SELVA,11,11,17.25,17.64,16.75
2020-01-23,TUMBO,3,4,2.45,2.5,2.53
2020-01-23,TUNA AMARILLA,14,10,2.33,2.38,2.35
2020-01-23,TUNA BLANCA,15,16,2.25,2.36,2.23
2020-01-23,TUNA MORADA/ROSADA,9,11,2.35,2.37,2.33
2020-01-23,UVA ALFONSO LAVALETT,16,27,25.25,25.5,25.25
2020-01-23,UVA BORGOÑA,6,4,25.0,25.07,25.75
2020-01-23,UVA FLAME,9,7,17.5,17.68,18.5
2020-01-23,UVA FLEY,9,9,17.75,17.89,20.25
2020-01-23,UVA ITALIA,27,34,25.5,26.46,24.75
2020-01-23,UVA PALESTINA,5,6,28.25,28.61,27.5
2020-01-23,UVA PIROVANO,9,11,34.5,34.93,33.5
2020-01-23,UVA QUEBRANTA/MOSCATEL,5,5,28.0,28.64,26.5
2020-01-23,UVA RED GLOBE,30,38,24.0,24.5,23.5
2020-01-23,UVA ROSADA,8,10,32.75,32.82,31.5
2020-01-23,UVA SULTANINA,6,9,31.75,31.21,31.5
2020-01-23,UVA SUPERIOR,10,6,31.75,30.93,30.0
2020-01-23,YACON (LLACON),2,4,1.58,1.58,1.63
2020-01-23,ZAPOTE,5,6,30.75,32.25,31.25
2020-01-24,AGUAJE,11,9,25.75,25.79,25.75
2020-01-24,AGUAYMANTO,2,2,4.15,4.23,4.13
2020-01-24,ALBARICOQUE,4,7,3.28,3.18,3.28
2020-01-24,ANONA,4,4,32.5,32.5,32.25
2020-01-24,ARÁNDANO,3,2,4.75,5.04,4.75
2020-01-24,CAIMITO (SELVA),5,4,36.75,37.29,36.75
2020-01-24,CAMU CAMU,1,1,8.25,8.21,8.25
2020-01-24,CARAMBOLA,12,14,17.75,18.71,17.75
2020-01-24,CHIRIMOYA CRIOLLA O HUAYCO,2,3,4.53,4.57,4.68
2020-01-24,CHIRIMOYA CUMBE,15,11,4.68,4.71,4.78
2020-01-24,CIRUELA NECTARINA (IMPORTADA),8,9,55.75,56.25,56.25
2020-01-24,CIRUELA ROJA/CRIOLLA,29,30,28.75,28.25,28.75
2020-01-24,CIRUELA SANTA ROSA/NACIONAL,12,5,35.25,35.32,34.75
2020-01-24,COCO,14,15,1.65,1.61,1.55
2020-01-24,COCONA,10,19,27.75,30.04,26.5
2020-01-24,FRESA AROMA,6,14,2.93,2.95,2.88
2020-01-24,FRESA SAN ANDREAS,37,53,2.93,2.96,2.9
2020-01-24,GRANADA,7,18,41.75,43.68,40.75
2020-01-24,GRANADILLA (COSTA),6,7,26.25,27.29,25.75
2020-01-24,GRANADILLA (SELVA),29,40,39.25,39.61,37.5
2020-01-24,GUANABANA (COSTA),5,4,4.58,4.7,4.58
2020-01-24,GUANABANA (SELVA),8,4,5.08,5.14,5.08
2020-01-24,HIGO MADURO,8,5,36.75,36.93,38.75
2020-01-24,LIMA DULCE,5,3,3.0,3.1,2.98
2020-01-24,LIMON DULCE - SELVA,8,6,32.25,33.0,31.75
2020-01-24,LUCUMA BELTRAN,2,4,4.48,4.52,4.55
2020-01-24,LUCUMA DE SEDA,7,8,4.35,4.38,4.38
2020-01-24,LULO,4,4,27.75,28.25,27.75
2020-01-24,MAMEY,6,8,3.38,3.34,3.38
2020-01-24,MANDARINA MALVACEA,5,5,3.13,3.17,3.08
2020-01-24,MANDARINA SATSUMA,101,98,2.73,2.83,2.63
2020-01-24,MANDARINA TANGERINA,33,27,18.75,18.96,18.75
2020-01-24,MANGO CRIOLLO,7,15,1.55,1.6,1.48
2020-01-24,MANGO EDWARD,70,53,22.5,21.64,23.5
2020-01-24,MANGO HADEN /HAYDE,56,59,1.28,1.26,1.28
2020-01-24,MANGO KAFRO,37,21,17.75,17.57,16.75
2020-01-24,MANGO KENT,44,35,1.33,1.28,1.28
2020-01-24,MANGO PICO DE LORO,7,4,22.75,22.18,23.25
2020-01-24,MANGO ROSADO,13,12,23.75,24.0,23.75
2020-01-24,MANZANA CTE/PARA AGUA,25,33,22.5,22.57,22.75
2020-01-24,MANZANA DELICIA,84,89,47.75,46.89,48.75
2020-01-24,MANZANA GOLDEN,7,9,2.25,2.29,2.1
2020-01-24,MANZANA IMPORTADA,16,23,95.5,95.57,95.5
2020-01-24,MANZANA ISRAEL,54,51,1.05,1.01,1.05
2020-01-24,MANZANA WINTER,13,13,43.75,44.0,44.5
2020-01-24,MARACUYA,20,9,2.75,2.74,2.78
2020-01-24,MELOCOTON BLANQUILLO,21,22,43.5,44.07,43.0
2020-01-24,MELOCOTON DURAZNO HUAYCO,31,45,43.25,44.93,42.75
2020-01-24,MELON COQUITO,52,35,9.5,10.93,9.25
2020-01-24,MELON ESMERALDA,8,13,15.5,15.79,15.5
2020-01-24,MEMBRILLO CRIOLLO,14,14,2.28,2.31,2.33
2020-01-24,MEMBRILLO SERRANO,21,23,56.75,56.57,56.75
2020-01-24,NARANJA PRIMAVERA,22,22,1.55,1.57,1.63
2020-01-24,NARANJA TANGELO SELVA,88,53,36.25,36.32,35.25
2020-01-24,NARANJA VALENCIA,172,149,25.25,26.0,25.5
2020-01-24,NARANJA WASHINGTON NAVAL,15,18,2.78,2.74,2.75
2020-01-24,NONI,6,6,1.83,1.84,1.85
2020-01-24,PACAE DE SEDA,3,4,4.55,4.51,4.55
2020-01-24,PALTA CRIOLLA,16,10,18.5,18.86,18.25
2020-01-24,PALTA FUERTE,46,34,4.73,4.94,4.68
2020-01-24,PALTA HALL,15,9,19.25,19.04,18.75
2020-01-24,PALTA HASS,6,6,4.65,4.68,4.65
2020-01-24,PALTA LINDA,10,8,28.25,27.64,28.75
2020-01-24,PAPAYA (COSTA),11,14,19.75,21.71,18.75
2020-01-24,PAPAYA (SELVA),184,200,21.25,23.21,20.25
2020-01-24,PEPINO RAYADO O MELON,78,38,1.38,1.33,1.38
2020-01-24,PERA AGUA CRIOLLA,21,18,28.5,28.63,27.5
2020-01-24,PERA AGUA ITALIANA,21,20,31.75,34.07,30.25
2020-01-24,PERA AGUA PACKAM IMPORTADO,14,17,81.5,83.07,81.5
2020-01-24,PITAHAYA,8,5,13.75,14.32,13.25
2020-01-24,PIÑA CRIOLLA (SELVA),52,51,17.25,16.68,16.25
2020-01-24,PIÑA GOLDEN,75,84,27.75,27.36,28.75
2020-01-24,PIÑA HAWAIANA,57,57,1.63,1.66,1.65
2020-01-24,PLATANO BELLACO,35,85,56.5,56.5,56.25
2020-01-24,PLATANO BIZCOCHO,53,95,15.75,15.18,15.25
2020-01-24,PLATANO ISLA,109,136,42.75,41.61,42.75
2020-01-24,PLATANO MANZANO,22,19,17.75,17.21,17.25
2020-01-24,PLATANO MORADO,11,11,29.25,28.36,28.75
2020-01-24,PLATANO PALILLO,45,70,56.5,56.29,55.75
2020-01-24,PLATANO SEDA (SELVA),35,32,31.25,30.07,31.25
2020-01-24,PLATANO SEDA CONGO,101,132,31.75,31.32,31.75
2020-01-24,SANDIA,109,99,0.85,0.85,0.85
2020-01-24,TAMARINDO (CON CASCARA),1,1,4.4,4.57,4.4
2020-01-24,TORONJA COSTA,20,12,26.75,27.14,26.75
2020-01-24,TORONJA SELVA,11,11,16.75,17.64,17.25
2020-01-24,TUMBO,4,5,2.53,2.51,2.53
2020-01-24,TUNA AMARILLA,10,9,2.35,2.37,2.28
2020-01-24,TUNA BLANCA,16,8,2.23,2.34,2.13
2020-01-24,TUNA MORADA/ROSADA,11,7,2.33,2.36,2.28
2020-01-24,UVA ALFONSO LAVALETT,27,19,25.25,25.5,24.25
2020-01-24,UVA BORGOÑA,4,5,25.75,25.21,25.75
2020-01-24,UVA FLAME,7,13,18.5,17.79,18.5
2020-01-24,UVA FLEY,9,7,20.25,18.25,19.75
2020-01-24,UVA ITALIA,34,18,24.75,26.21,23.75
2020-01-24,UVA PALESTINA,6,5,27.5,28.43,27.5
2020-01-24,UVA PIROVANO,11,7,33.5,34.64,33.5
2020-01-24,UVA QUEBRANTA/MOSCATEL,5,5,26.5,28.25,26.25
2020-01-24,UVA RED GLOBE,38,31,23.5,24.36,23.5
2020-01-24,UVA ROSADA,10,8,31.5,32.64,31.5
2020-01-24,UVA SULTANINA,9,8,31.5,31.32,31.5
2020-01-24,UVA SUPERIOR,6,10,30.0,30.82,30.25
2020-01-24,YACON (LLACON),4,4,1.63,1.6,1.63
2020-01-24,ZAPOTE,6,6,31.25,32.04,30.75
2020-01-27,AGUAJE,7,4,26.5,26.0,27.25
2020-01-27,AGUAYMANTO,2,2,4.28,4.16,4.15
2020-01-27,ALBARICOQUE,4,3,3.35,3.27,3.28
2020-01-27,ANONA,5,3,32.0,32.25,31.5
2020-01-27,ARÁNDANO,3,4,5.5,5.04,5.25
2020-01-27,CAIMITO (SELVA),5,6,36.5,36.79,35.75
2020-01-27,CAMU CAMU,1,1,8.0,8.21,7.5
2020-01-27,CARAMBOLA,9,10,18.5,18.43,18.75
2020-01-27,CHIRIMOYA CRIOLLA O HUAYCO,2,3,4.75,4.64,4.83
2020-01-27,CHIRIMOYA CUMBE,13,7,4.85,4.76,4.88
2020-01-27,CIRUELA NECTARINA (IMPORTADA),7,8,56.25,56.36,56.5
2020-01-27,CIRUELA ROJA/CRIOLLA,15,13,29.25,28.61,28.5
2020-01-27,CIRUELA SANTA ROSA/NACIONAL,7,4,34.5,34.89,33.75
2020-01-27,COCO,11,4,1.63,1.6,1.65
2020-01-27,COCONA,11,14,25.75,27.89,25.5
2020-01-27,FRESA AROMA,5,13,2.93,2.91,2.98
2020-01-27,FRESA SAN ANDREAS,34,21,2.9,2.92,2.98
2020-01-27,GRANADA,10,11,39.25,41.68,38.0
2020-01-27,GRANADILLA (COSTA),4,7,26.0,26.46,25.5
2020-01-27,GRANADILLA (SELVA),42,25,37.5,38.96,37.75
2020-01-27,GUANABANA (COSTA),5,5,4.6,4.62,4.55
2020-01-27,GUANABANA (SELVA),4,4,5.13,5.13,5.0
2020-01-27,HIGO MADURO,6,2,39.25,37.64,38.75
2020-01-27,LIMA DULCE,4,3,2.93,3.01,3.0
2020-01-27,LIMON DULCE - SELVA,7,5,30.5,31.96,29.75
2020-01-27,LUCUMA BELTRAN,2,2,4.53,4.5,4.5
2020-01-27,LUCUMA DE SEDA,3,4,4.35,4.35,4.28
2020-01-27,LULO,3,3,27.5,27.75,26.75
2020-01-27,MAMEY,5,4,3.43,3.39,3.5
2020-01-27,MANDARINA SATSUMA,90,34,2.63,2.75,2.53
2020-01-27,MANDARINA TANGERINA,25,13,19.0,18.93,18.5
2020-01-27,MANGO CRIOLLO,24,11,1.48,1.54,1.48
2020-01-27,MANGO EDWARD,65,38,23.75,22.68,23.75
2020-01-27,MANGO HADEN /HAYDE,51,34,1.28,1.27,1.28
2020-01-27,MANGO KAFRO,21,21,17.5,17.43,17.5
2020-01-27,MANGO KENT,41,22,1.35,1.32,1.35
2020-01-27,MANGO ROSADO,9,8,23.25,23.82,22.75
2020-01-27,MANZANA CTE/PARA AGUA,24,18,23.25,22.68,23.25
2020-01-27,MANZANA DELICIA,89,61,49.25,47.75,49.75
2020-01-27,MANZANA GOLDEN,8,12,2.1,2.2,2.15
2020-01-27,MANZANA IMPORTADA,13,13,96.25,95.39,94.75
2020-01-27,MANZANA ISRAEL,64,33,1.08,1.04,1.0
2020-01-27,MANZANA WINTER,15,8,45.25,44.29,45.5
2020-01-27,MARACUYA,9,10,2.8,2.79,2.93
2020-01-27,MELOCOTON BLANQUILLO,12,15,43.5,43.64,43.75
2020-01-27,MELOCOTON DURAZNO HUAYCO,19,20,42.75,43.75,44.0
2020-01-27,MELON COQUITO,40,22,9.25,9.96,9.25
2020-01-27,MELON ESMERALDA,8,7,15.5,15.57,15.25
2020-01-27,MEMBRILLO CRIOLLO,15,7,2.25,2.29,2.28
2020-01-27,MEMBRILLO SERRANO,20,20,57.25,56.71,56.75
2020-01-27,NARANJA PRIMAVERA,27,17,1.6,1.59,1.58
2020-01-27,NARANJA TANGELO SELVA,47,22,34.75,35.68,34.5
2020-01-27,NARANJA VALENCIA,147,70,25.5,25.61,25.75
2020-01-27,NARANJA WASHINGTON NAVAL,11,13,2.78,2.77,2.88
2020-01-27,NONI,4,4,1.75,1.81,1.73
2020-01-27,PACAE DE SEDA,4,3,4.63,4.57,4.68
2020-01-27,PALTA CRIOLLA,13,9,18.0,18.54,17.75
2020-01-27,PALTA FUERTE,57,16,4.63,4.76,4.53
2020-01-27,PALTA HALL,12,12,18.75,18.93,19.5
2020-01-27,PALTA HASS,5,4,4.65,4.68,4.53
2020-01-27,PALTA LINDA,7,8,28.5,28.32,28.75
2020-01-27,PAPAYA (COSTA),9,8,19.5,20.32,19.33
2020-01-27,PAPAYA (SELVA),83,77,20.5,21.64,20.75
2020-01-27,PEPINO RAYADO O MELON,30,13,1.35,1.36,1.45
2020-01-27,PERA AGUA CRIOLLA,14,13,27.25,27.85,26.75
2020-01-27,PERA AGUA ITALIANA,11,11,28.5,31.43,28.75
2020-01-27,PERA AGUA PACKAM IMPORTADO,14,14,81.5,82.61,82.5
2020-01-27,PITAHAYA,4,5,13.0,13.71,11.25
2020-01-27,PIÑA CRIOLLA (SELVA),53,47,16.25,16.61,16.25
2020-01-27,PIÑA GOLDEN,77,63,29.0,28.14,28.75
2020-01-27,PIÑA HAWAIANA,52,38,1.68,1.66,1.65
2020-01-27,PLATANO BELLACO,45,95,56.25,56.29,56.5
2020-01-27,PLATANO BIZCOCHO,65,85,15.5,15.36,15.25
2020-01-27,PLATANO ISLA,133,80,43.0,42.21,43.75
2020-01-27,PLATANO MANZANO,19,14,17.5,17.32,17.5
2020-01-27,PLATANO MORADO,11,10,28.5,28.64,28.75
2020-01-27,PLATANO PALILLO,42,42,56.5,56.43,56.5
2020-01-27,PLATANO SEDA (SELVA),30,15,31.0,30.68,31.25
2020-01-27,PLATANO SEDA CONGO,73,44,31.75,31.61,31.25
2020-01-27,SANDIA,44,70,0.85,0.85,0.85
2020-01-27,TAMARINDO (CON CASCARA),1,1,4.43,4.47,4.25
2020-01-27,TORONJA COSTA,14,14,27.5,27.21,26.75
2020-01-27,TORONJA SELVA,10,10,17.5,17.36,16.5
2020-01-27,TUMBO,4,3,2.55,2.5,2.48
2020-01-27,TUNA AMARILLA,8,8,2.23,2.31,2.15
2020-01-27,TUNA BLANCA,22,10,2.13,2.22,0.85
2020-01-27,TUNA MORADA/ROSADA,12,10,2.23,2.31,2.15
2020-01-27,UVA ALFONSO LAVALETT,16,11,23.75,24.79,24.5
2020-01-27,UVA BORGOÑA,5,6,26.5,25.71,26.5
2020-01-27,UVA FLAME,12,7,18.5,18.11,18.75
2020-01-27,UVA FLEY,11,9,21.25,19.46,20.75
2020-01-27,UVA ITALIA,30,8,23.75,24.93,23.5
2020-01-27,UVA PALESTINA,9,7,27.0,27.79,27.25
2020-01-27,UVA PIROVANO,8,7,33.5,34.0,33.75
2020-01-27,UVA QUEBRANTA/MOSCATEL,5,5,26.0,27.14,26.25
2020-01-27,UVA RED GLOBE,32,19,23.5,23.89,23.75
2020-01-27,UVA ROSADA,9,8,30.5,31.93,29.75
2020-01-27,UVA SULTANINA,7,5,31.25,31.57,30.75
2020-01-27,UVA SUPERIOR,11,7,29.5,30.61,29.5
2020-01-27,YACON (LLACON),4,5,1.6,1.6,1.55
2020-01-27,ZAPOTE,5,4,31.25,31.25,30.5
2020-01-28,AGUAJE,4,11,27.25,26.25,26.75
2020-01-28,AGUAYMANTO,2,2,4.15,4.17,4.15
2020-01-28,ALBARICOQUE,3,5,3.28,3.3,3.28
2020-01-28,ANONA,3,5,31.5,32.1,31.5
2020-01-28,ARÁNDANO,4,2,5.25,5.11,5.25
2020-01-28,CAIMITO (SELVA),6,5,35.75,36.54,35.75
2020-01-28,CAMU CAMU,1,1,7.5,8.11,7.5
2020-01-28,CARAMBOLA,10,7,18.75,18.36,18.75
2020-01-28,CHIRIMOYA CRIOLLA O HUAYCO,3,3,4.83,4.69,4.83
2020-01-28,CHIRIMOYA CUMBE,7,12,4.88,4.78,4.95
2020-01-28,CIRUELA NECTARINA (IMPORTADA),8,7,56.5,56.32,56.5
2020-01-28,CIRUELA ROJA/CRIOLLA,13,26,28.5,28.75,28.25
2020-01-28,CIRUELA SANTA ROSA/NACIONAL,4,8,33.75,34.68,33.75
2020-01-28,COCO,4,12,1.65,1.61,1.65
2020-01-28,COCONA,14,10,25.5,27.04,25.5
2020-01-28,FRESA AROMA,13,13,2.98,2.92,3.03
2020-01-28,FRESA SAN ANDREAS,21,52,2.98,2.93,3.08
2020-01-28,GRANADA,11,11,38.0,40.86,37.25
2020-01-28,GRANADILLA (COSTA),4,12,25.5,26.18,25.25
2020-01-28,GRANADILLA (SELVA),25,39,37.75,38.64,38.5
2020-01-28,GUANABANA (COSTA),5,0,4.55,4.6,4.5
2020-01-28,GUANABANA (SELVA),4,4,5.0,5.11,4.88
2020-01-28,HIGO MADURO,2,6,38.75,37.93,38.75
2020-01-28,LIMA DULCE,3,5,3.0,3.0,2.95
2020-01-28,LIMON DULCE - SELVA,5,9,29.75,31.5,30.0
2020-01-28,LUCUMA BELTRAN,2,2,4.5,4.51,4.45
2020-01-28,LUCUMA DE SEDA,4,4,4.28,4.33,4.28
2020-01-28,LULO,3,4,26.75,27.54,26.75
2020-01-28,MAMEY,4,6,3.5,3.41,3.48
2020-01-28,MANDARINA SATSUMA,34,122,2.53,2.7,2.53
2020-01-28,MANDARINA TANGERINA,13,17,18.5,18.82,18.5
2020-01-28,MANGO CRIOLLO,11,18,1.48,1.52,1.45
2020-01-28,MANGO EDWARD,38,66,23.75,23.0,22.75
2020-01-28,MANGO HADEN /HAYDE,34,62,1.28,1.28,1.23
2020-01-28,MANGO KAFRO,21,35,17.5,17.46,17.25
2020-01-28,MANGO KENT,22,38,1.35,1.33,1.33
2020-01-28,MANGO ROSADO,8,20,22.75,23.61,22.75
2020-01-28,MANZANA CTE/PARA AGUA,18,22,23.25,22.79,23.5
2020-01-28,MANZANA DELICIA,61,89,49.75,48.25,50.75
2020-01-28,MANZANA GOLDEN,12,8,2.15,2.18,2.15
2020-01-28,MANZANA IMPORTADA,13,15,94.75,95.32,94.75
2020-01-28,MANZANA ISRAEL,33,67,1.0,1.04,1.0
2020-01-28,MANZANA WINTER,8,11,45.5,44.54,45.5
2020-01-28,MARACUYA,10,16,2.93,2.81,2.93
2020-01-28,MELOCOTON BLANQUILLO,15,18,43.75,43.64,43.75
2020-01-28,MELOCOTON DURAZNO HUAYCO,20,17,44.0,43.54,43.75
2020-01-28,MELON COQUITO,22,54,9.25,9.64,9.5
2020-01-28,MELON ESMERALDA,7,6,15.25,15.5,15.25
2020-01-28,MEMBRILLO CRIOLLO,7,10,2.28,2.29,2.33
2020-01-28,MEMBRILLO SERRANO,20,18,56.75,56.86,56.5
2020-01-28,NARANJA PRIMAVERA,17,59,1.58,1.59,1.58
2020-01-28,NARANJA TANGELO SELVA,22,66,34.5,35.46,34.0
2020-01-28,NARANJA VALENCIA,70,186,25.75,25.61,25.5
2020-01-28,NARANJA WASHINGTON NAVAL,13,25,2.88,2.79,2.83
2020-01-28,NONI,4,6,1.73,1.79,1.68
2020-01-28,PACAE DE SEDA,3,2,4.68,4.6,4.68
2020-01-28,PALTA CRIOLLA,9,17,17.75,18.32,17.75
2020-01-28,PALTA FUERTE,16,78,4.53,4.7,4.38
2020-01-28,PALTA HALL,12,17,19.5,18.96,18.5
2020-01-28,PALTA HASS,4,10,4.53,4.65,4.38
2020-01-28,PALTA LINDA,8,11,28.75,28.46,28.25
2020-01-28,PAPAYA (COSTA),8,10,19.33,19.9,19.75
2020-01-28,PAPAYA (SELVA),77,206,20.75,21.21,21.5
2020-01-28,PEPINO RAYADO O MELON,13,20,1.45,1.37,1.48
2020-01-28,PERA AGUA CRIOLLA,13,22,26.75,27.67,26.25
2020-01-28,PERA AGUA ITALIANA,11,19,28.75,30.61,28.5
2020-01-28,PERA AGUA PACKAM IMPORTADO,14,14,82.5,82.43,82.25
2020-01-28,PITAHAYA,5,6,11.25,13.21,9.75
2020-01-28,PIÑA CRIOLLA (SELVA),47,48,16.25,16.57,16.75
2020-01-28,PIÑA GOLDEN,63,72,28.75,28.43,29.25
2020-01-28,PIÑA HAWAIANA,38,53,1.65,1.66,1.65
2020-01-28,PLATANO BELLACO,95,98,56.5,56.29,56.25
2020-01-28,PLATANO BIZCOCHO,85,112,15.25,15.39,14.25
2020-01-28,PLATANO ISLA,80,130,43.75,42.57,44.75
2020-01-28,PLATANO MANZANO,14,17,17.5,17.43,16.75
2020-01-28,PLATANO MORADO,10,10,28.75,28.71,28.25
2020-01-28,PLATANO PALILLO,42,28,56.5,56.43,55.75
2020-01-28,PLATANO SEDA (SELVA),15,21,31.25,30.89,30.75
2020-01-28,PLATANO SEDA CONGO,44,96,31.25,31.61,31.5
2020-01-28,SANDIA,70,110,0.85,0.85,0.85
2020-01-28,TAMARINDO (CON CASCARA),1,1,4.25,4.42,4.25
2020-01-28,TORONJA COSTA,14,15,26.75,27.21,26.75
2020-01-28,TORONJA SELVA,10,11,16.5,17.18,16.75
2020-01-28,TUMBO,3,4,2.48,2.5,2.53
2020-01-28,TUNA AMARILLA,8,10,2.15,2.28,2.13
2020-01-28,TUNA BLANCA,10,20,2.13,2.19,2.13
2020-01-28,TUNA MORADA/ROSADA,10,12,2.15,2.28,2.15
2020-01-28,UVA ALFONSO LAVALETT,11,16,24.5,24.64,24.0
2020-01-28,UVA BORGOÑA,6,3,26.5,25.86,26.75
2020-01-28,UVA FLAME,7,11,18.75,18.29,18.75
2020-01-28,UVA FLEY,9,5,20.75,19.82,23.75
2020-01-28,UVA ITALIA,8,13,23.5,24.46,23.25
2020-01-28,UVA PALESTINA,7,9,27.25,27.64,26.75
2020-01-28,UVA PIROVANO,7,6,33.75,33.86,32.75
